,open,high,low,close,volume,value
2024-03-11 05:02:00,982.3,982.7,982.2,982.2,16661.31930298,16367110.53265144
2024-03-11 05:03:00,982.2,982.7,981.4,981.4,3628.96288892,3563748.26687535
2024-03-11 05:04:00,982.2,982.7,981.1,981.1,4067.05741965,3991525.73514001
2024-03-11 05:05:00,981.3,982.7,981.3,982.7,2191.87380618,2152521.1855663
2024-03-11 05:06:00,982.7,982.7,981.4,981.4,684.7633521,672176.71888725
2024-03-11 05:07:00,982.1,982.7,982.1,982.7,21671.25833365,21294526.29729924
2024-03-11 05:08:00,984.7,984.7,984.6,984.6,2323.98275061,2288257.9771734
2024-03-11 05:09:00,984.6,985.0,983.5,983.5,13215.15997199,13013936.29734233
2024-03-11 05:10:00,983.7,983.7,983.6,983.6,2812.20952574,2766350.17700155
2024-03-11 05:11:00,983.8,983.8,983.7,983.7,5186.57514208,5102542.45907738
2024-03-11 05:12:00,983.7,985.6,983.7,985.6,304.57908718,300000.00000701
2024-03-11 05:13:00,985.6,985.6,985.6,985.6,23974.75950166,23629522.96483609
2024-03-11 05:14:00,984.4,985.8,984.4,985.8,5455.2785319,5372338.22909061
2024-03-11 05:15:00,985.8,985.8,984.4,984.4,12311.26136208,12124962.46305451
2024-03-11 05:16:00,985.0,985.0,984.4,984.4,381.03162858,375273.4168094
2024-03-11 05:17:00,984.5,984.5,984.4,984.4,2832.58015166,2788582.20613525
2024-03-11 05:18:00,984.4,985.0,984.0,984.0,48381.16507533,47611424.83473431
2024-03-11 05:19:00,985.1,986.0,984.9,986.0,2926.70069295,2884881.50593868
2024-03-11 05:20:00,986.4,987.0,986.4,986.5,2691.09503546,2654717.66341178
2024-03-11 05:21:00,986.5,987.3,985.9,987.3,47960.27300179,47292217.45953949
2024-03-11 05:22:00,987.3,987.7,985.1,985.3,16457.42332604,16253068.82273936
2024-03-11 05:23:00,988.0,988.7,985.4,988.6,8083.04420749,7979368.05403017
2024-03-11 05:24:00,988.6,988.6,985.6,985.6,1698.78403108,1679289.68740102
2024-03-11 05:25:00,987.5,987.5,987.5,987.5,5.06430379,5000.99999263
2024-03-11 05:26:00,987.5,987.8,987.5,987.6,1339.25533447,1322712.69675009
2024-03-11 05:27:00,987.8,989.0,987.8,989.0,10071.81392277,9960110.54123529
2024-03-11 05:28:00,989.0,989.5,988.4,989.5,11997.23816571,11865345.0589907
2024-03-11 05:29:00,989.5,990.0,989.5,989.5,33197.99592174,32858084.15689491
2024-03-11 05:30:00,989.5,989.7,989.5,989.5,18503.26897371,18309045.28617128
2024-03-11 05:31:00,989.5,989.5,988.4,988.4,1562.08455814,1545213.85339009
2024-03-11 05:32:00,988.4,989.3,988.4,988.5,17302.3475749,17103362.80671893
2024-03-11 05:33:00,989.1,990.4,988.8,990.4,16460.35861113,16288361.2973956
2024-03-11 05:34:00,990.3,990.3,989.0,989.0,1212.6950431,1199936.44879221
2024-03-11 05:35:00,989.0,990.3,987.8,987.8,13923.11549406,13767636.83897742
2024-03-11 05:36:00,988.2,988.2,987.8,987.8,9720.02757149,9602834.343347
2024-03-11 05:37:00,987.7,987.8,987.3,987.8,18453.50734425,18225608.64990185
2024-03-11 05:38:00,987.3,988.9,987.3,988.8,30037.58773686,29670020.82824633
2024-03-11 05:39:00,988.8,988.8,985.9,985.9,36289.19629484,35791593.20224458
2024-03-11 05:40:00,985.9,985.9,985.7,985.7,657.23456595,647900.24075261
2024-03-11 05:41:00,985.9,985.9,985.9,985.9,3370.0575291,3322539.7179397
2024-03-11 05:42:00,985.9,985.9,985.9,985.9,3143.07157734,3098754.26809951
2024-03-11 05:43:00,987.2,987.9,987.2,987.2,912.81684141,901196.70585356
2024-03-11 05:44:00,987.2,987.2,987.2,987.2,101.29659644,100000.00000557
2024-03-11 05:45:00,987.2,987.6,987.2,987.2,8255.44411048,8149778.47772971
2024-03-11 05:46:00,987.0,987.2,987.0,987.2,1191.26066664,1175944.97949487
2024-03-11 05:47:00,987.2,988.8,987.0,988.8,20551.15604677,20297599.84261923
2024-03-11 05:48:00,988.1,988.1,987.2,987.2,2576.63875706,2545932.19188682
2024-03-11 05:49:00,987.3,988.8,987.3,988.8,8859.83874758,8747403.17200271
2024-03-11 05:50:00,988.7,988.7,988.7,988.7,1284.52777716,1270012.61327809
2024-03-11 05:51:00,988.6,988.7,988.1,988.7,9755.85919419,9645036.04443853
2024-03-11 05:52:00,988.8,990.3,988.8,990.3,18022.96296516,17824816.14976291
2024-03-11 05:53:00,990.3,990.3,990.3,990.3,4224.41802392,4183441.16908797
2024-03-11 05:54:00,990.2,990.2,990.1,990.1,49.90193009,49411.88117613
2024-03-11 05:55:00,990.2,990.2,988.9,989.5,34236.52240042,33884750.04753061
2024-03-11 05:56:00,990.0,990.0,990.0,990.0,3826.34107903,3788077.6682397
2024-03-11 05:57:00,990.0,990.5,990.0,990.5,9320.01288094,9229078.5280169
2024-03-11 05:58:00,990.4,990.5,990.0,990.5,4761.67755594,4715526.05531677
2024-03-11 05:59:00,990.1,990.4,990.1,990.4,6879.47955782,6812815.16613022
2024-03-11 06:00:00,990.3,990.4,990.3,990.4,10392.28270046,10292440.44491475
2024-03-11 06:01:00,990.5,991.0,990.4,991.0,33973.77219896,33651067.05826162
2024-03-11 06:02:00,990.5,990.8,990.5,990.8,11894.76580725,11782276.37315977
2024-03-11 06:03:00,990.8,990.8,990.7,990.7,29024.26098217,28756227.47570812
2024-03-11 06:04:00,990.8,991.0,990.5,990.5,13465.49150021,13340636.65622709
2024-03-11 06:05:00,990.6,990.7,990.6,990.6,1284.682717,1272713.80189954
2024-03-11 06:06:00,990.7,990.7,990.7,990.7,3492.1763518,3459699.11172826
2024-03-11 06:07:00,991.0,991.0,990.3,990.7,46645.21928725,46209992.95778634
2024-03-11 06:08:00,990.7,991.0,990.7,991.0,6823.29420593,6761668.10690565
2024-03-11 06:09:00,990.9,990.9,989.9,989.9,15425.09973503,15273003.64740987
2024-03-11 06:10:00,989.5,990.1,987.9,990.1,10937.74907312,10813719.58696088
2024-03-11 06:11:00,990.1,990.2,989.1,990.2,5434.08998415,5379996.23823295
2024-03-11 06:12:00,990.1,990.6,990.1,990.1,1735.70066332,1719011.78910777
2024-03-11 06:13:00,990.1,990.1,990.1,990.1,732.29988639,725050.11751474
2024-03-11 06:14:00,990.1,990.5,990.0,990.1,22125.79638555,21910784.8379983
2024-03-11 06:15:00,990.1,990.5,990.1,990.4,4372.56044057,4330043.17812704
2024-03-11 06:16:00,990.5,990.6,990.1,990.4,21641.55036951,21433994.74939835
2024-03-11 06:17:00,990.4,991.0,990.4,990.6,19610.12056309,19423052.8347673
2024-03-11 06:18:00,990.9,990.9,990.1,990.1,19471.33917496,19286666.67578079
2024-03-11 06:19:00,990.1,990.6,989.3,990.5,14453.87713416,14311292.82802651
2024-03-11 06:20:00,990.5,990.5,989.3,989.4,6416.8746867,6349436.49995087
2024-03-11 06:21:00,989.4,990.5,989.4,990.5,46905.85980291,46458763.975576
2024-03-11 06:22:00,990.5,990.5,989.4,989.4,12914.59500387,12791439.92331393
2024-03-11 06:23:00,989.4,990.5,989.4,990.0,2735.40872814,2707841.12738161
2024-03-11 06:24:00,990.0,991.6,990.0,991.0,61697.62568212,61116086.00334211
2024-03-11 06:25:00,991.0,991.0,989.3,989.3,55332.01199366,54774120.94189983
2024-03-11 06:26:00,989.3,989.4,985.9,986.0,62940.38477963,62116636.96318346
2024-03-11 06:27:00,986.0,989.3,986.0,988.4,56158.80261248,55436295.15460563
2024-03-11 06:28:00,988.4,988.6,988.4,988.4,68032.62508517,67243677.24906941
2024-03-11 06:29:00,988.4,988.5,988.4,988.4,14753.80760874,14582860.60594206
2024-03-11 06:30:00,988.4,988.4,987.5,987.9,8969.69779542,8859732.16135532
2024-03-11 06:31:00,988.4,988.4,987.8,987.9,7097.03434,7010683.66887549
2024-03-11 06:32:00,987.9,987.9,987.9,987.9,14027.93721227,13858199.17200155
2024-03-11 06:33:00,987.9,989.0,987.9,989.0,10603.21797494,10480518.88390645
2024-03-11 06:34:00,989.1,991.3,989.1,991.3,7044.79697455,6973831.81078346
2024-03-11 06:35:00,989.8,991.6,989.7,991.6,995.24418128,985415.54070947
2024-03-11 06:36:00,991.6,993.3,991.6,993.3,59663.89611381,59176732.17424839
2024-03-11 06:37:00,993.3,993.3,992.9,993.3,26239.88363106,26063327.56476776
2024-03-11 06:38:00,993.3,994.5,992.9,994.5,6126.28326495,6088569.0451617
2024-03-11 06:39:00,994.6,996.0,994.5,995.6,29257.34753354,29128520.19671921
2024-03-11 06:40:00,995.9,996.6,994.5,994.6,24414.80889842,24306064.37821241
2024-03-11 06:41:00,994.1,994.6,991.5,993.6,44006.67544744,43694307.42339436
2024-03-11 06:42:00,993.6,994.2,993.6,994.1,4230.60090655,4204439.12016935
2024-03-11 06:43:00,993.6,993.6,991.4,991.4,28821.1548234,28592800.9927024
2024-03-11 06:44:00,991.3,991.4,990.0,990.5,29295.06087142,29024239.59608387
2024-03-11 06:45:00,990.5,990.5,990.5,990.5,6514.59431648,6452705.67047347
2024-03-11 06:46:00,990.5,990.7,990.1,990.1,20934.43045753,20729959.11424713
2024-03-11 06:47:00,990.1,990.4,990.1,990.1,3627.31435603,3591444.92295417
2024-03-11 06:48:00,990.1,990.4,990.0,990.0,31899.24848841,31580557.87243012
2024-03-11 06:49:00,990.0,990.7,990.0,990.7,23911.57014965,23686497.67145773
2024-03-11 06:50:00,990.7,992.0,990.7,992.0,1458.73118193,1446475.46580902
2024-03-11 06:51:00,992.9,993.4,992.9,993.4,2481.42718592,2463924.05289997
2024-03-11 06:52:00,993.9,995.0,993.9,994.5,10203.70447641,10147403.44459377
2024-03-11 06:53:00,995.0,995.0,994.8,995.0,19216.34267252,19119382.03647662
2024-03-11 06:54:00,995.0,996.5,995.0,995.7,21121.0375083,21020595.36051713
2024-03-11 06:55:00,996.5,997.3,996.5,997.3,48947.70189159,48788609.09587491
2024-03-11 06:56:00,996.5,997.3,996.5,996.9,8875.93578727,8846970.08043646
2024-03-11 06:57:00,996.8,996.9,995.0,995.0,63068.38081724,62820384.05846809
2024-03-11 06:58:00,995.0,995.1,993.8,995.0,29634.16668038,29478267.17335857
2024-03-11 06:59:00,995.0,995.9,995.0,995.1,9877.02318727,9828894.55333393
2024-03-11 07:00:00,995.5,995.5,995.2,995.5,10576.40087638,10528026.24651705
2024-03-11 07:01:00,995.2,995.5,993.8,993.8,70779.44513426,70404411.0377307
2024-03-11 07:02:00,993.8,993.8,992.9,992.9,21357.33151158,21218616.30988202
2024-03-11 07:03:00,992.9,992.9,992.0,992.0,7708.555816,7647777.21791767
2024-03-11 07:04:00,992.3,994.5,992.1,994.5,21116.49799187,20975734.75439129
2024-03-11 07:05:00,992.3,993.8,992.1,992.1,28594.83516842,28388471.80755151
2024-03-11 07:06:00,992.1,993.5,992.0,993.0,18827.57223024,18682102.67643773
2024-03-11 07:07:00,993.5,994.0,992.1,992.4,34091.98918087,33840614.29528456
2024-03-11 07:08:00,992.4,994.8,992.4,993.0,26427.40087839,26262483.76765417
2024-03-11 07:09:00,992.4,993.0,992.0,992.3,23197.61901292,23017052.14146671
2024-03-11 07:10:00,993.0,993.0,992.0,992.0,37195.72800313,36907316.15671241
2024-03-11 07:11:00,992.0,992.6,992.0,992.0,31585.28774269,31339848.32381156
2024-03-11 07:12:00,992.0,992.5,992.0,992.0,34875.91386988,34601384.24095772
2024-03-11 07:13:00,992.0,992.4,990.0,990.0,72462.19545636,71832898.11327256
2024-03-11 07:14:00,990.8,990.8,990.1,990.6,10465.7558463,10362339.62028799
2024-03-11 07:15:00,990.6,990.8,990.6,990.6,27797.25910345,27540045.07035131
2024-03-11 07:16:00,990.6,990.7,989.3,989.3,31981.58207138,31676227.76907333
2024-03-11 07:17:00,989.3,989.3,987.0,988.7,20614.9223138,20380325.8747447
2024-03-11 07:18:00,988.0,988.0,986.0,986.0,8988.10369917,8873332.2082474
2024-03-11 07:19:00,986.0,986.1,983.4,983.4,43046.78262156,42389437.58975241
2024-03-11 07:20:00,983.4,987.6,982.3,986.1,85655.81973786,84345448.8503959
2024-03-11 07:21:00,986.3,988.0,986.3,987.9,4652.26433538,4595054.45676025
2024-03-11 07:22:00,986.5,988.0,986.5,987.8,18372.69548897,18140343.25564366
2024-03-11 07:23:00,987.8,987.8,987.0,987.0,22775.07743266,22487108.94201459
2024-03-11 07:24:00,987.0,987.0,986.7,986.7,10142.97205784,10009366.89424218
2024-03-11 07:25:00,986.7,987.8,986.7,987.8,15957.81194673,15761182.10200848
2024-03-11 07:26:00,987.8,989.0,987.8,988.1,43369.3281704,42844947.99220101
2024-03-11 07:27:00,987.8,988.4,985.3,986.7,57510.55536226,56763679.98403881
2024-03-11 07:28:00,985.3,985.6,985.3,985.3,22999.16072371,22665196.04426708
2024-03-11 07:29:00,986.0,988.9,986.0,987.1,20579.31722946,20305649.71645457
2024-03-11 07:30:00,988.9,988.9,987.1,988.9,6488.6927272,6411279.72596334
2024-03-11 07:31:00,988.9,988.9,987.5,987.9,29410.16397374,29080451.462138
2024-03-11 07:32:00,987.9,988.9,986.8,987.0,49563.61244564,48934238.18742227
2024-03-11 07:33:00,987.0,987.0,985.1,985.3,48938.31520662,48236675.10180092
2024-03-11 07:34:00,985.4,986.0,982.7,983.5,34269.6256398,33751756.0847516
2024-03-11 07:35:00,982.7,983.5,980.9,983.5,51056.5712753,50114176.32370791
2024-03-11 07:36:00,983.5,983.5,982.0,982.6,19965.52454268,19624690.55035123
2024-03-11 07:37:00,982.6,983.5,981.3,983.5,22328.54891941,21931431.4617813
2024-03-11 07:38:00,984.1,987.3,984.0,984.1,11111.31580893,10938737.79827955
2024-03-11 07:39:00,984.1,986.9,984.1,986.9,1999.98318634,1968311.9655423
2024-03-11 07:40:00,984.3,986.5,983.3,983.5,28702.82772678,28255349.93227444
2024-03-11 07:41:00,983.3,983.3,981.1,981.2,34061.73002097,33439554.3101859
2024-03-11 07:42:00,981.5,981.9,980.0,981.0,55487.96180361,54414780.17085975
2024-03-11 07:43:00,980.1,980.9,979.5,979.7,242397.85498428,237550511.00336403
2024-03-11 07:44:00,979.6,980.1,978.5,978.8,27046.52776252,26491324.64380228
2024-03-11 07:45:00,979.5,981.0,978.8,980.9,39977.65183095,39179156.85652578
2024-03-11 07:46:00,980.9,985.0,980.1,980.4,29162.00767957,28590845.06963329
2024-03-11 07:47:00,980.4,983.4,980.4,983.4,8740.88329721,8590313.51894612
2024-03-11 07:48:00,983.0,983.0,981.0,983.0,3659.32882864,3593120.23855312
2024-03-11 07:49:00,983.0,983.4,983.0,983.4,8639.82162478,8493696.51075317
2024-03-11 07:50:00,983.4,985.0,983.3,985.0,23291.4921068,22904313.4196982
2024-03-11 07:51:00,983.4,985.0,983.0,983.0,20637.21916614,20291864.10766772
2024-03-11 07:52:00,983.0,983.0,981.9,981.9,9418.31442934,9255973.79933031
2024-03-11 07:53:00,981.9,982.7,981.2,981.2,15654.76136302,15372264.3808504
2024-03-11 07:54:00,981.2,981.2,979.8,979.9,37730.748364,36997923.78592096
2024-03-11 07:55:00,979.8,979.9,976.5,976.5,55489.22320873,54260747.2486619
2024-03-11 07:56:00,976.5,976.5,974.1,974.1,50099.25840979,48866343.06484324
2024-03-11 07:57:00,974.2,974.2,971.0,972.4,57023.00443078,55464299.09781626
2024-03-11 07:58:00,972.4,975.5,971.8,975.1,41522.08740709,40422240.03806573
2024-03-11 07:59:00,975.5,976.4,973.1,975.1,18813.42174908,18331336.39042055
2024-03-11 08:00:00,976.4,976.4,975.1,975.1,45730.76915853,44607176.87689805
2024-03-11 08:01:00,975.1,976.5,975.1,975.5,19816.82028265,19332710.84044895
2024-03-11 08:02:00,975.3,978.0,975.3,978.0,32237.85388291,31512973.40306773
2024-03-11 08:03:00,978.0,978.4,977.2,978.4,28887.08939117,28245502.79656594
2024-03-11 08:04:00,978.4,981.0,978.0,978.1,23270.65429024,22775011.04722094
2024-03-11 08:05:00,978.1,981.0,978.1,978.3,8993.62603503,8803553.2582604
2024-03-11 08:06:00,978.1,980.0,978.1,980.0,3438.73934093,3364308.52128544
2024-03-11 08:07:00,980.0,980.0,978.3,978.8,6665.70928659,6523600.0402245
2024-03-11 08:08:00,979.6,979.7,979.6,979.7,3048.35542027,2986169.99041711
2024-03-11 08:09:00,978.8,980.0,978.4,979.8,52046.50990879,50945274.29361671
2024-03-11 08:10:00,979.7,979.8,978.5,979.7,27178.01150673,26612714.46393113
2024-03-11 08:11:00,979.7,980.9,979.6,980.9,6961.0743536,6819636.85530798
2024-03-11 08:12:00,979.9,982.0,979.9,982.0,5465.03789861,5360632.56954102
2024-03-11 08:13:00,981.0,981.2,980.1,980.1,6326.07217389,6205262.40806023
2024-03-11 08:14:00,980.9,980.9,980.0,980.9,36025.23130248,35314027.89867328
2024-03-11 08:15:00,980.7,982.6,980.7,982.1,20502.7039472,20116080.38677982
2024-03-11 08:16:00,980.8,982.0,980.7,980.7,12999.54230591,12750630.63919063
2024-03-11 08:17:00,980.7,982.1,980.7,982.1,7296.75525416,7159678.58621256
2024-03-11 08:18:00,981.3,982.0,981.0,981.0,13792.41715403,13533654.67674174
2024-03-11 08:19:00,981.4,981.4,981.0,981.4,21233.31183976,20832184.77027427
2024-03-11 08:20:00,982.0,982.0,981.0,981.1,27117.55422565,26604488.09141347
2024-03-11 08:21:00,981.9,982.6,981.2,981.7,6128.96720503,6021487.62655822
2024-03-11 08:22:00,981.7,982.6,981.3,981.4,53036.02813959,52051251.04650505
2024-03-11 08:23:00,981.4,981.7,981.4,981.5,1596.95814522,1567569.09939235
2024-03-11 08:24:00,981.5,982.6,981.5,982.6,4860.74071541,4775657.82696186
2024-03-11 08:25:00,982.6,982.8,981.8,982.8,24284.67685884,23859771.72465501
2024-03-11 08:26:00,982.8,985.9,982.8,985.1,36441.25430453,35884955.46049469
2024-03-11 08:27:00,985.1,985.9,985.0,985.9,17811.1334993,17554323.3846876
2024-03-11 08:28:00,985.9,986.9,985.9,986.6,10705.24339358,10560573.11805135
2024-03-11 08:29:00,986.5,987.0,986.1,987.0,15265.02297944,15061467.15739147
2024-03-11 08:30:00,987.0,988.0,987.0,987.0,63391.39220872,62576895.81535416
2024-03-11 08:31:00,987.3,988.2,987.0,987.6,80078.14889771,79067656.03870577
2024-03-11 08:32:00,987.6,988.3,987.1,987.8,15569.90820829,15379728.67367615
2024-03-11 08:33:00,988.3,988.3,987.8,987.8,29353.95820673,28998190.61304071
2024-03-11 08:34:00,987.7,988.8,987.7,987.8,25909.30124535,25597317.88011306
2024-03-11 08:35:00,987.8,990.0,987.8,990.0,26448.37165604,26155377.88445798
2024-03-11 08:36:00,990.1,990.1,990.0,990.0,54619.31914453,54074159.15028802
2024-03-11 08:37:00,990.0,990.5,990.0,990.5,5329.60110461,5276591.32783952
2024-03-11 08:38:00,990.5,990.7,990.1,990.7,29203.15388376,28928831.69816313
2024-03-11 08:39:00,990.7,992.9,990.6,991.9,44895.34848506,44497376.51235257
2024-03-11 08:40:00,992.0,993.7,992.0,993.5,74016.85819988,73465855.44374427
2024-03-11 08:41:00,993.2,994.1,993.0,994.1,64375.97758726,63946495.84883078
2024-03-11 08:42:00,994.0,994.4,993.5,994.4,11747.3635613,11676564.83203237
2024-03-11 08:43:00,994.4,994.4,992.5,993.5,55184.84140529,54841089.00340758
2024-03-11 08:44:00,992.5,992.7,992.1,992.1,21429.71325551,21269647.97503612
2024-03-11 08:45:00,992.1,992.1,990.7,991.3,22112.42579138,21930009.01074817
2024-03-11 08:46:00,991.3,992.0,990.7,992.0,58247.29263338,57737024.6696161
2024-03-11 08:47:00,991.9,993.0,991.9,993.0,76231.31569619,75656105.58593524
2024-03-11 08:48:00,994.4,994.4,993.0,994.2,21907.44745973,21778697.15997812
2024-03-11 08:49:00,994.0,994.5,993.0,993.0,79889.63279836,79404561.92038713
2024-03-11 08:50:00,993.5,994.0,993.0,993.9,5400.04105577,5363618.01204659
2024-03-11 08:51:00,994.0,994.0,993.2,993.5,41121.5934269,40861393.10297368
2024-03-11 08:52:00,994.0,994.8,993.9,994.7,76232.72296505,75785105.19826432
2024-03-11 08:53:00,994.7,995.0,994.5,995.0,25175.62812168,25045916.35761656
2024-03-11 08:54:00,995.0,995.1,994.6,994.7,59061.11563021,58755840.87224458
2024-03-11 08:55:00,994.7,995.0,994.6,995.0,21321.99996735,21211945.98668263
2024-03-11 08:56:00,995.0,995.1,994.9,994.9,43607.81164459,43391902.02247148
2024-03-11 08:57:00,994.9,995.1,994.4,994.4,71902.72148191,71529002.04734604
2024-03-11 08:58:00,994.4,994.4,992.9,992.9,30957.47087772,30751941.75426736
2024-03-11 08:59:00,993.0,993.0,991.2,992.0,88777.15025064,88096271.22444402
2024-03-11 09:00:00,992.0,994.1,990.8,991.3,137268.64217637,136194488.71821195
2024-03-11 09:01:00,992.0,992.1,990.6,990.6,90624.26947946,89880587.18369673
2024-03-11 09:02:00,990.6,990.8,987.5,988.0,153894.11176246,152205999.7359499
2024-03-11 09:03:00,988.9,991.0,987.1,988.3,77264.1012133,76392541.42891288
2024-03-11 09:04:00,988.3,991.0,987.3,990.7,54949.64194152,54327215.41980817
2024-03-11 09:05:00,987.1,989.6,985.5,985.7,62297.29698631,61433593.89968589
2024-03-11 09:06:00,986.0,990.6,985.7,990.5,50096.72624953,49444224.94166783
2024-03-11 09:07:00,990.5,991.2,988.6,990.0,53427.22686848,52922470.85211348
2024-03-11 09:08:00,990.0,992.1,988.1,990.2,43796.04856602,43388187.70695259
2024-03-11 09:09:00,990.2,994.5,990.2,993.3,69671.53535308,69174752.42058922
2024-03-11 09:10:00,993.3,993.3,988.5,988.5,45724.7335419,45314804.96816539
2024-03-11 09:11:00,989.1,991.9,989.1,991.8,54733.48606512,54210609.82360308
2024-03-11 09:12:00,991.7,991.7,989.9,991.1,27034.51284162,26775271.72833576
2024-03-11 09:13:00,989.9,994.5,989.9,993.0,226065.70143032,223822941.21564525
2024-03-11 09:14:00,993.0,993.0,989.9,990.4,58384.31181592,57868070.73990793
2024-03-11 09:15:00,990.4,990.4,990.0,990.0,29885.38143954,29594903.88650625
2024-03-11 09:16:00,990.0,990.8,989.9,989.9,50797.59165722,50291005.68812678
2024-03-11 09:17:00,989.9,990.0,988.8,988.8,123775.20356158,122517085.4206295
2024-03-11 09:18:00,989.0,989.0,986.5,986.5,111536.04665619,110184451.57514985
2024-03-11 09:19:00,986.5,986.6,985.9,986.0,85203.03416576,84012163.48321632
2024-03-11 09:20:00,985.9,985.9,982.2,982.2,88695.91429174,87242974.21532264
2024-03-11 09:21:00,982.0,982.0,979.5,979.5,111661.66291564,109473065.66699167
2024-03-11 09:22:00,979.5,980.0,977.8,979.0,103935.05810737,101726016.39366631
2024-03-11 09:23:00,979.6,979.6,977.5,977.7,41096.03509479,40186868.79889926
2024-03-11 09:24:00,977.8,978.1,977.4,977.5,80395.17839448,78601497.31433123
2024-03-11 09:25:00,977.5,977.5,974.6,974.6,96567.78935039,94248221.43078995
2024-03-11 09:26:00,974.6,976.6,974.6,976.5,48541.45987299,47361978.2430823
2024-03-11 09:27:00,976.5,981.2,976.5,979.1,86637.87960641,84736911.88365278
2024-03-11 09:28:00,979.1,979.2,976.6,976.6,73480.27797274,71784164.23359305
2024-03-11 09:29:00,976.7,977.0,975.6,975.6,58638.59538443,57260713.86291041
2024-03-11 09:30:00,975.6,976.0,973.5,973.5,123494.49435811,120377216.74362294
2024-03-11 09:31:00,973.9,975.0,972.0,974.0,64410.25075552,62693810.88080754
2024-03-11 09:32:00,975.0,975.0,972.0,973.1,57200.8164188,55712874.36325027
2024-03-11 09:33:00,973.1,973.9,973.1,973.1,35876.41857899,34916137.89677881
2024-03-11 09:34:00,973.0,973.0,971.0,971.1,87902.43869271,85412123.72029084
2024-03-11 09:35:00,971.1,971.1,970.1,970.3,50555.15534976,49057005.63376904
2024-03-11 09:36:00,970.2,970.2,967.9,968.0,139104.73750573,134799427.61742508
2024-03-11 09:37:00,968.0,970.3,967.9,969.2,68484.79798281,66368050.86259914
2024-03-11 09:38:00,969.2,969.2,967.2,967.5,42847.23507468,41492509.94341603
2024-03-11 09:39:00,967.5,968.0,967.4,967.6,47643.06168984,46101872.65807337
2024-03-11 09:40:00,967.7,968.0,965.6,965.6,114798.36862153,110983083.50307968
2024-03-11 09:41:00,965.8,965.8,963.0,964.0,139018.51108047,134075988.10594836
2024-03-11 09:42:00,963.2,964.6,962.7,962.7,145202.78771833,139948116.18024054
2024-03-11 09:43:00,962.6,962.7,961.0,961.2,150984.49798038,145200379.13310033
2024-03-11 09:44:00,961.2,961.2,957.8,957.8,226809.01691693,217641297.13679513
2024-03-11 09:45:00,957.9,960.9,956.0,959.4,162985.54350465,156171226.89166194
2024-03-11 09:46:00,960.9,964.0,958.4,964.0,141926.42385589,136285698.8848902
2024-03-11 09:47:00,963.9,964.0,959.4,963.8,89395.4136809,85857238.83580685
2024-03-11 09:48:00,963.8,963.8,959.9,961.0,32816.77813343,31538084.41373789
2024-03-11 09:49:00,961.0,962.9,959.1,959.6,83625.59813248,80350099.82792012
2024-03-11 09:50:00,959.1,959.2,953.6,953.8,197836.28502361,189176795.6696644
2024-03-11 09:51:00,953.7,953.7,945.2,945.4,413310.19019197,392350777.316282
2024-03-11 09:52:00,945.4,946.2,935.2,936.3,570036.26288524,534899615.46291435
2024-03-11 09:53:00,935.5,945.4,935.5,945.4,265605.24208007,249651699.33549067
2024-03-11 09:54:00,943.0,950.8,943.0,950.8,134150.11993166,127124494.01317826
2024-03-11 09:55:00,950.8,953.7,950.5,952.7,163749.43296481,155917335.80760613
2024-03-11 09:56:00,952.7,959.1,950.8,953.5,286224.16409158,272807894.68571156
2024-03-11 09:57:00,953.4,956.0,951.1,953.2,132868.20404123,126614525.70296986
2024-03-11 09:58:00,955.8,959.0,953.2,958.2,74325.60431584,71087893.97884504
2024-03-11 09:59:00,958.2,959.2,958.0,959.2,65668.07493011,62954545.06157746
2024-03-11 10:00:00,959.9,960.5,959.3,960.1,224821.25413912,215886220.76987568
2024-03-11 10:01:00,960.0,960.3,952.6,952.6,180489.80080251,172832133.72712195
2024-03-11 10:02:00,953.2,957.1,953.0,957.1,57325.84126529,54646501.7525966
2024-03-11 10:03:00,957.1,960.5,955.2,960.4,83353.07835414,79973244.99442503
2024-03-11 10:04:00,959.4,961.0,957.6,957.6,30311.25408268,29086513.60007093
2024-03-11 10:05:00,957.6,957.6,957.0,957.6,33521.8651145,32088497.43423953
2024-03-11 10:06:00,957.6,961.0,957.6,959.6,22320.16753468,21413880.34393977
2024-03-11 10:07:00,961.1,964.1,960.0,964.1,51781.26905304,49859608.61009186
2024-03-11 10:08:00,964.1,966.5,963.8,966.5,67796.29149667,65392942.80365921
2024-03-11 10:09:00,966.5,967.0,964.8,967.0,33243.60840645,32117229.98297905
2024-03-11 10:10:00,966.6,968.9,966.6,967.9,29402.20621517,28469303.34352182
2024-03-11 10:11:00,968.9,973.0,968.1,971.6,93985.9454656,91208579.29813358
2024-03-11 10:12:00,970.8,970.8,968.7,969.9,37556.26984484,36393479.64690148
2024-03-11 10:13:00,970.0,970.6,970.0,970.0,91972.667236,89215567.63648815
2024-03-11 10:14:00,970.0,970.0,968.7,969.9,29852.03880762,28953143.80618868
2024-03-11 10:15:00,969.9,970.0,968.0,970.0,65893.57358267,63827244.63697766
2024-03-11 10:16:00,970.0,972.0,970.0,972.0,25947.18531865,25195445.39589793
2024-03-11 10:17:00,972.0,972.4,972.0,972.2,16079.73402641,15633402.86962771
2024-03-11 10:18:00,972.3,972.4,972.1,972.2,19450.32223703,18909824.32871624
2024-03-11 10:19:00,972.2,973.0,972.2,973.0,22957.97557162,22322303.68053332
